sample,Ph,SOC,N,LAT,Altitude,NDVI,AI,K
A25162,2.664837293,63.61300188,5.170000076,7.085,1071,0.12285652,0.757551889,38.60180701
A25163,2.664837293,63.61300188,5.170000076,7.085,1071,0.12285652,0.757551889,39.67960424
A25164,2.664837293,63.61300188,5.170000076,7.085,1071,0.12285652,0.757551889,41.40318839
A25165,2.664837293,63.61300188,5.170000076,7.085,1071,0.12285652,0.757551889,43.86603914
A25166,2.664837293,63.61300188,5.170000076,7.085,1071,0.12285652,0.757551889,42.66992445
A25167,2.664837293,63.61300188,5.170000076,7.085,1071,0.12285652,0.757551889,26.11042901
A25168,2.664837293,63.61300188,5.170000076,7.085,1071,0.12285652,0.757551889,26.77851001
A25169,2.664837293,63.61300188,5.170000076,7.085,1071,0.12285652,0.757551889,22.49495301
A25170,2.158961777,62.03200217,3.181000194,12.6,2965,0.249260865,0.772268069,32.61842661
A25171,2.158961777,62.03200217,3.181000194,12.6,2965,0.249260865,0.772268069,34.63047423
A25172,2.158961777,62.03200217,3.181000194,12.6,2965,0.249260865,0.772268069,32.35974437
A25173,2.513920455,68.83500204,4.5,14.395,3340,0.148656525,0.912909789,35.60862409
A25174,2.513920455,68.83500204,4.5,14.395,3340,0.148656525,0.912909789,32.58078738
A25175,2.513920455,68.83500204,4.5,14.395,3340,0.148656525,0.912909789,34.70807872
A25176,2.513920455,68.83500204,4.5,14.395,3340,0.148656525,0.912909789,29.66407956
A25177,2.513920455,68.83500204,4.5,14.395,3340,0.148656525,0.912909789,38.99798708
A25178,2.513920455,68.83500204,4.5,14.395,3340,0.148656525,0.912909789,31.69893084
A25179,2.513920455,68.83500204,4.5,14.395,3340,0.148656525,0.912909789,35.3062423
A25180,2.513920455,68.83500204,4.5,14.395,3340,0.148656525,0.912909789,32.96436388
A25181,2.553761364,71.99095761,4.712950466,6.3039,1170,0.177004359,1.103819945,34.18455473
A25182,2.553761364,71.99095761,4.712950466,6.3039,1170,0.177004359,1.103819945,27.1541913
A25183,2.553761364,71.99095761,4.712950466,6.3039,1170,0.177004359,1.103819945,41.82365557
A25184,2.553761364,71.99095761,4.712950466,6.3039,1170,0.177004359,1.103819945,35.46250738
A25185,2.500284091,68.41648226,4.610000133,14.325,3267,0.149565212,0.909622382,33.65207972
